adipose adrenal brain sigmoid heart kidney liver lung ovary pancreas spleen small.bowel testis genes
10.508807797623195 11.03309362541726 10.82200669829472 11.52638887524191 10.269886203281091 11.76035438175759 11.845315458276243 12.19917153502115 12.276079014965203 11.28779583537477 12.52747753830307 11.894376301420419 11.279144060653488 STAG2
10.778777417041663 9.569663052801973 9.5161940984683 9.6683148951909 9.224237038439522 10.429880709685452 10.389012991898557 10.182698669808094 11.092004200862943 10.302233019495382 11.302194880435527 10.066267766680976 11.177210808843224 STAG1
9.97955302412036 9.66791187400237 9.844268000001609 8.578328683034496 8.292104529344414 9.719273002562751 10.089619486224821 9.871331124927657 10.070828351330343 9.435239204812436 10.91607098988709 10.320699701723493 10.803272974342656 GOSR2
10.46563481112156 9.487086816363712 9.685783825155822 10.14327447348586 9.684128756895602 10.382198990505414 10.68262571061137 11.722676683769693 10.047021442228438 10.391423286885368 10.715052998803019 10.151805995844503 11.429658497457714 C1orf43
8.360335791418082 5.085153391211257 1.9616896419288776 2.4798251848157222 7.7077668170969975 7.350956587894091 7.0625998776073375 7.835351072809602 8.831254202852149 6.225090430973602 8.103916157367317 3.1890762170581715 6.336189070561105 ART4
10.026642556141011 4.365172144300527 4.601115350749316 5.032663380798493 9.104150514362322 4.9483023663584245 5.420315775296352 7.867588506130098 4.359179987411973 8.336673149563811 6.4966450107697655 5.271528253920411 10.241461502955897 ART3
9.846379565351056 8.351843824251613 8.001879575897817 8.215651343440713 7.889966314906523 9.098130479319 9.823690017151717 9.087912529940523 9.816742273296283 11.27197683165468 10.52342255178812 9.241272105568443 9.810259194301494 CDK4
9.058977805715738 6.715934771533664 6.058876229096881 8.325601636982558 7.008170502053637 7.963002547068977 8.714331798572466 8.811162034677512 8.687868695896679 9.803311623084817 9.947093348314606 8.630266274516371 10.783193812959206 CDK2
5.059595575567992 5.7711008028018025 3.3060315932689845 7.977453406309798 2.786656319180904 4.650781264421403 6.294636369572112 4.646226267321196 10.091587781570023 5.540223223018726 8.039643169381398 8.503301801552738 9.887947241257145 CDK1
7.641007207250387 7.600874058676476 6.101006458100194 9.290138614775088 6.780590247467327 7.950296154378361 8.500221337203643 6.755412245269244 8.898838341339289 7.253978085324838 8.565890937268772 7.826868938204607 8.64885012095765 CDK6
8.828265856402039 5.839865248387522 8.408183550196481 9.341278790707277 7.8246530407903405 5.768876298374558 8.575718783819857 6.007750004945699 8.615672201602651 8.741732924986039 7.474473825169209 9.064521571732211 8.354346860568478 XK
9.742583416436672 8.709485034318835 8.950623824430181 9.877174801588973 8.114268786247942 12.182653140570714 11.681149402833107 9.084311988724973 10.249082733343883 8.277381754217267 8.023110060876485 7.3525412188469295 9.44821402205311 CRYZ
4.574915501614552 8.217054471587918 8.072626285988376 6.120235140577179 4.705835745246292 3.5694078122489925 2.7520670055859764 3.699715311356744 -0.05856438570703215 9.738821046300343 0.11643738564306272 6.5813936385597005 6.6348606248325215 VAT1L
9.940366528008042 11.08606033777718 9.66622354018286 10.842799875354556 10.331937212052944 10.6643406675788 11.790297077612054 10.526564111981383 11.796088856496258 10.011844252597749 11.02622003184319 10.68771553195274 9.877060219031613 ZADH2
11.435708993523727 9.473224162687004 7.9700751880647775 8.133357476767719 7.400363680522145 9.862458657700547 10.380525197203069 10.205768715495829 8.848124570935939 12.032436736418848 10.479171134122176 9.939597352036113 11.369132658406036 VAT1
7.7723898296169684 5.7603363357957535 6.554972435901057 7.66572662178385 7.140645882358791 8.544665927549369 10.857926104024004 6.2254886564284435 9.13992338905088 10.283223548288143 6.741616376980999 7.6071612089954135 5.952491288494295 OAF
2.1729366311605265 7.2619792311777935 7.2836995451904425 10.496944680057355 1.2899504521829406 4.486154297978586 1.2899504521829406 -0.4065064849674656 8.164498482514627 -0.4065064849674656 -0.26243281882322306 5.525337367412733 9.091830611333735 MGAT4C
8.627914530311951 7.848754381135738 8.839663869313338 13.416384898938627 8.475387656081313 10.601024538654158 7.530092687618103 8.882243949231166 8.153707662184035 10.563634838288703 11.060053734687767 12.494225213087516 9.206174340050467 MGAT4A
6.357305648722162 -0.2313107355526707 0.3349272445450244 -0.2313107355526707 0.3525358369616045 0.3525358369616045 0.3525358369616045 -0.2313107355526707 2.1518392807412168 -0.2313107355526707 0.3349272445450244 0.3525358369616045 8.324046021868593 RP11-542P2.1
10.028678338728447 9.409094955951543 8.824536584113744 11.16361749564648 8.567040158511851 10.248977765152732 10.032001385319797 8.748366706288861 9.839942658408368 9.759769753289477 9.6323820204396 9.437197293667724 10.622979335053287 MGAT4B
8.624878962640217 7.953643059540588 7.15655492952854 9.561852296078905 7.4306194927701155 8.551011070111509 8.528882210953594 9.391142161219348 9.361791291895775 8.217107478229213 9.721621538721752 9.083555919292364 10.974994748475547 POC1B
8.912236541067179 1.8945274460858819 4.9255947684759995 1.8945274460858819 3.5764351002297365 4.623036971084601 3.5764351002297365 9.75556741234172 8.356933513690066 1.8945274460858819 0.8683443818295578 3.5764351002297365 11.892116329200693 SPAG16
12.065609831618335 12.170299468891384 13.106205600220651 12.487933903250942 11.796028425791613 12.161924835345205 12.11545978989392 12.731126669008873 12.421859417076831 11.564129834633064 12.763903224759376 12.409719774653972 13.350326351670425 PAFAH1B1
10.189094326846678 13.14458570669515 10.413266750593356 8.154796523150043 9.580695274648463 10.97013839024847 11.194714126395418 10.85604276165864 12.241441643867324 7.963695367898126 8.120291021094795 9.600266736559302 12.01106213169558 ME1
